original_index,name,zone,rating,votes,cuisine,price_range,price_symbol,maps_url,lat,lon,geocode_query_used
1210,OSES Cig Köfte 1110 Wien,Zippererstraße,4.4,51 votes,vegetarian,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1345.+OSES+Cig+K%C3%B6fte+1110+Wien%2C+Zippererstra%C3%9Fe%2C+Vienna,48.1804386,16.4120644,"Zippererstraße, Vienna, Austria"
1211,Santo Spirito,Stubentor,5,515 votes,italian,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=1346.+Santo+Spirito%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
1212,Börgerei,Währinger Straße-Volksoper,4.4,149 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1347.+B%C3%B6rgerei%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
1213,NOSHdorfer Schnitzel & More,Heiligenstadt,4.4,59 votes,fast food,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1348.+NOSHdorfer+Schnitzel+%26+More%2C+Heiligenstadt%2C+Vienna,48.254899,16.3567055,"Heiligenstadt, Vienna, Austria"
1214,Ammi´s Kitchen Wien,Gumpendorfer Straße,4.4,172 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1349.+Ammi%C2%B4s+Kitchen+Wien%2C+Gumpendorfer+Stra%C3%9Fe%2C+Vienna,48.1909404,16.3375369,"Gumpendorfer Straße, Vienna, Austria"
1215,Doobiano,Niederhofstraße,4.4,57 votes,restaurant,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1350.+Doobiano%2C+Niederhofstra%C3%9Fe%2C+Vienna,48.1807684,16.331145,"Niederhofstraße, Vienna, Austria"
1216,Ipanema Brazil Bar & Bistro,Herrengasse,4.4,30 votes,seafood,€7 - €70,€€,https://www.google.com/maps/search/?api=1&query=1351.+Ipanema+Brazil+Bar+%26+Bistro%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
1217,Taqueria Los Mexikas,Rathaus,5,1802 votes,mexican,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1352.+Taqueria+Los+Mexikas%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
1218,Tausend und eine Nacht Café Restaurant,Alser Straße,4.4,1215 votes,restaurant,€20 - €30,€,https://www.google.com/maps/search/?api=1&query=1353.+Tausend+und+eine+Nacht+Caf%C3%A9+Restaurant%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
1219,Reinl-Stüberl,Hütteldorfer Straße,4.4,73 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1354.+Reinl-St%C3%BCberl%2C+H%C3%BCtteldorfer+Stra%C3%9Fe%2C+Vienna,48.2000932,16.311042,"Hütteldorfer Straße, Vienna, Austria"
1220,Block Gourmet,Kardinal-Nagl-Platz,4.4,48 votes,restaurant,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1355.+Block+Gourmet%2C+Kardinal-Nagl-Platz%2C+Vienna,48.1975587,16.3998831,"Kardinal-Nagl-Platz, Vienna, Austria"
1221,Lobo y Luna,Neubaugasse,5,998 votes,restaurant,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=1356.+Lobo+y+Luna%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
1222,Lee's Cooking,Währinger Straße-Volksoper,4.4,72 votes,sushi,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=1357.+Lee%27s+Cooking%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
1223,DER DÖNER BEAST,Friedensbrücke,4.4,117 votes,restaurant,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1358.+DER+D%C3%96NER+BEAST%2C+Friedensbr%C3%BCcke%2C+Vienna,48.22771,16.364119,"Friedensbrücke, Vienna, Austria"
1224,Veggiezz,Karlsplatz,5,3582 votes,vegetarian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1359.+Veggiezz%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
1225,Los Mexikas,Taborstraße,4.9,978 votes,mexican,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1360.+Los+Mexikas%2C+Taborstra%C3%9Fe%2C+Vienna,48.2192624,16.3815518,"Taborstraße, Vienna, Austria"
1226,Dani's Imbisstüberl,Simmering,4.4,116 votes,restaurant,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1361.+Dani%27s+Imbisst%C3%BCberl%2C+Simmering%2C+Vienna,48.1631086,16.4580128,"Simmering, Vienna, Austria"
1227,Pizzeria Maria Rosa,Pilgramgasse,4.8,518 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1362.+Pizzeria+Maria+Rosa%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
1228,MR ZENG,Dresdner Straße,4.4,66 votes,asian,,,https://www.google.com/maps/search/?api=1&query=1363.+MR+ZENG%2C+Dresdner+Stra%C3%9Fe%2C+Vienna,48.2373082,16.3802291,"Dresdner Straße, Vienna, Austria"
1229,Lan Asian Food,Alser Straße,4.4,87 votes,restaurant,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=1364.+Lan+Asian+Food%2C+Alser+Stra%C3%9Fe%2C+Vienna,48.2167675,16.3418121,"Alser Straße, Vienna, Austria"
1230,Hitomi Marchfeldstraße,Handelskai,4.4,535 votes,sushi,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=1365.+Hitomi+Marchfeldstra%C3%9Fe%2C+Handelskai%2C+Vienna,48.2418469,16.3856637,"Handelskai, Vienna, Austria"
1231,Nestroy Gasthaus & Biergarten,Nestroyplatz,5,2193 votes,restaurant,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=1366.+Nestroy+Gasthaus+%26+Biergarten%2C+Nestroyplatz%2C+Vienna,48.2153104,16.3855453,"Nestroyplatz, Vienna, Austria"
